"","site","loc","year","study","germplasmName","trait","value.x","value.y"
"4110","Lex_22","Lex","22","YT_Lex_22","US17-IL-111-005","Grain.yield...bu.ac",65.1612576118227,0.0284363250826702
"4111","Lex_22","Lex","22","YT_Lex_22","US17-IL-111-005","Heading.time...Julian.date..JD..",127.502639467739,1.28362337274158
"4112","Lex_22","Lex","22","YT_Lex_22","US17-IL-111-005","Plant.height.inches",33.3056278234239,0.53725401030096
"4113","Lex_22","Lex","22","YT_Lex_22","US17-IL-111-006","Grain.test.weight...lbs.bu",59.1300761686598,8.24557055686947
"4114","Lex_22","Lex","22","YT_Lex_22","US17-IL-111-006","Grain.yield...bu.ac",68.3494310697312,0.0268642700368487
"4115","Lex_22","Lex","22","YT_Lex_22","US17-IL-111-006","Heading.time...Julian.date..JD..",127.718574867351,1.28459802588823
"4116","Lex_22","Lex","22","YT_Lex_22","US17-IL-111-006","Plant.height.inches",32.4229134125386,0.532740395550328
"4117","Lex_22","Lex","22","YT1_Lex_22","IL2021-1141","Grain.test.weight...lbs.bu",61.9,0.349890264821545
"4118","Lex_22","Lex","22","YT1_Lex_22","IL2021-1141","Grain.yield...bu.ac",81.75,0.0216403981873147
"4119","Lex_22","Lex","22","YT1_Lex_22","IL2021-1141","Heading.time...Julian.date..JD..",123,0.260959218836175
"4120","Lex_22","Lex","22","YT1_Lex_22","IL2021-1141","Plant.height.inches",45,0.170857918560377
"4121","Lex_22","Lex","22","YT1_Lex_22","IL2021-115","Grain.test.weight...lbs.bu",56.8,0.349890264821545
"4122","Lex_22","Lex","22","YT1_Lex_22","IL2021-115","Grain.yield...bu.ac",62.25,0.0216403981873147
"4123","Lex_22","Lex","22","YT1_Lex_22","IL2021-115","Heading.time...Julian.date..JD..",122,0.260959218836175
"4124","Lex_22","Lex","22","YT1_Lex_22","IL2021-115","Plant.height.inches",36,0.170857918560377
"4125","Lex_22","Lex","22","YT1_Lex_22","IL2021-11703","Grain.test.weight...lbs.bu",60.1,0.349890264821545
"4126","Lex_22","Lex","22","YT1_Lex_22","IL2021-11703","Grain.yield...bu.ac",77.5,0.0216403981873147
"4127","Lex_22","Lex","22","YT1_Lex_22","IL2021-11703","Heading.time...Julian.date..JD..",124,0.260959218836175
"4128","Lex_22","Lex","22","YT1_Lex_22","IL2021-11703","Plant.height.inches",33,0.170857918560377
"4129","Lex_22","Lex","22","YT1_Lex_22","IL2021-12459","Grain.test.weight...lbs.bu",58.8,0.349890264821545
"4130","Lex_22","Lex","22","YT1_Lex_22","IL2021-12459","Grain.yield...bu.ac",66.1,0.0216403981873147
"4131","Lex_22","Lex","22","YT1_Lex_22","IL2021-12459","Heading.time...Julian.date..JD..",120,0.260959218836175
"4132","Lex_22","Lex","22","YT1_Lex_22","IL2021-12459","Plant.height.inches",40,0.170857918560377
"4133","Lex_22","Lex","22","YT1_Lex_22","IL2021-12915","Grain.test.weight...lbs.bu",57.5,0.349890264821545
"4134","Lex_22","Lex","22","YT1_Lex_22","IL2021-12915","Grain.yield...bu.ac",66.8,0.0216403981873147
"4135","Lex_22","Lex","22","YT1_Lex_22","IL2021-12915","Heading.time...Julian.date..JD..",125,0.260959218836175
"4136","Lex_22","Lex","22","YT1_Lex_22","IL2021-12915","Plant.height.inches",34,0.170857918560377
"4137","Lex_22","Lex","22","YT1_Lex_22","IL2021-13561","Grain.test.weight...lbs.bu",58.5,0.349890264821545
"4138","Lex_22","Lex","22","YT1_Lex_22","IL2021-13561","Grain.yield...bu.ac",66.95,0.0216403981873147
"4139","Lex_22","Lex","22","YT1_Lex_22","IL2021-13561","Heading.time...Julian.date..JD..",122,0.260959218836175
"4140","Lex_22","Lex","22","YT1_Lex_22","IL2021-13561","Plant.height.inches",37,0.170857918560377
"4141","Lex_22","Lex","22","YT1_Lex_22","IL2021-13712","Grain.test.weight...lbs.bu",58.6,0.349890264821545
"4142","Lex_22","Lex","22","YT1_Lex_22","IL2021-13712","Grain.yield...bu.ac",63.29,0.0216403981873147
"4143","Lex_22","Lex","22","YT1_Lex_22","IL2021-13712","Heading.time...Julian.date..JD..",123,0.260959218836175
"4144","Lex_22","Lex","22","YT1_Lex_22","IL2021-13712","Plant.height.inches",35,0.170857918560377
"4145","Lex_22","Lex","22","YT1_Lex_22","IL2021-13951","Grain.test.weight...lbs.bu",57.8,0.349890264821545
"4146","Lex_22","Lex","22","YT1_Lex_22","IL2021-13951","Grain.yield...bu.ac",59.05,0.0216403981873147
"4147","Lex_22","Lex","22","YT1_Lex_22","IL2021-13951","Heading.time...Julian.date..JD..",123,0.260959218836175
"4148","Lex_22","Lex","22","YT1_Lex_22","IL2021-13951","Plant.height.inches",34,0.170857918560377
"4149","Lex_22","Lex","22","YT1_Lex_22","IL2021-14676","Grain.test.weight...lbs.bu",58.7,0.349890264821545
"4150","Lex_22","Lex","22","YT1_Lex_22","IL2021-14676","Grain.yield...bu.ac",73.54,0.0216403981873147
"4151","Lex_22","Lex","22","YT1_Lex_22","IL2021-14676","Heading.time...Julian.date..JD..",122,0.260959218836175
"4152","Lex_22","Lex","22","YT1_Lex_22","IL2021-14676","Plant.height.inches",41,0.170857918560377
"4153","Lex_22","Lex","22","YT1_Lex_22","IL2021-14836","Grain.test.weight...lbs.bu",60.9,0.349890264821545
"4154","Lex_22","Lex","22","YT1_Lex_22","IL2021-14836","Grain.yield...bu.ac",71.28,0.0216403981873147
"4155","Lex_22","Lex","22","YT1_Lex_22","IL2021-14836","Heading.time...Julian.date..JD..",125,0.260959218836175
"4156","Lex_22","Lex","22","YT1_Lex_22","IL2021-14836","Plant.height.inches",36,0.170857918560377
"4157","Lex_22","Lex","22","YT1_Lex_22","IL2021-15201","Grain.test.weight...lbs.bu",59.7,0.349890264821545
"4158","Lex_22","Lex","22","YT1_Lex_22","IL2021-15201","Grain.yield...bu.ac",65.92,0.0216403981873147
"4159","Lex_22","Lex","22","YT1_Lex_22","IL2021-15201","Heading.time...Julian.date..JD..",126,0.260959218836175
"4160","Lex_22","Lex","22","YT1_Lex_22","IL2021-15201","Plant.height.inches",39,0.170857918560377
"4161","Lex_22","Lex","22","YT1_Lex_22","IL2021-15733","Grain.test.weight...lbs.bu",60.4,0.349890264821545
"4162","Lex_22","Lex","22","YT1_Lex_22","IL2021-15733","Grain.yield...bu.ac",82.68,0.0216403981873147
"4163","Lex_22","Lex","22","YT1_Lex_22","IL2021-15733","Heading.time...Julian.date..JD..",125,0.260959218836175
"4164","Lex_22","Lex","22","YT1_Lex_22","IL2021-15733","Plant.height.inches",38,0.170857918560377
"4165","Lex_22","Lex","22","YT1_Lex_22","IL2021-15963","Grain.test.weight...lbs.bu",57.6,0.349890264821545
"4166","Lex_22","Lex","22","YT1_Lex_22","IL2021-15963","Grain.yield...bu.ac",65.2,0.0216403981873147
"4167","Lex_22","Lex","22","YT1_Lex_22","IL2021-15963","Heading.time...Julian.date..JD..",120,0.260959218836175
"4168","Lex_22","Lex","22","YT1_Lex_22","IL2021-15963","Plant.height.inches",37,0.170857918560377
"4169","Lex_22","Lex","22","YT1_Lex_22","IL2021-16031","Grain.test.weight...lbs.bu",59.8,0.349890264821545
"4170","Lex_22","Lex","22","YT1_Lex_22","IL2021-16031","Grain.yield...bu.ac",80.65,0.0216403981873147
"4171","Lex_22","Lex","22","YT1_Lex_22","IL2021-16031","Heading.time...Julian.date..JD..",126,0.260959218836175
"4172","Lex_22","Lex","22","YT1_Lex_22","IL2021-16031","Plant.height.inches",42,0.170857918560377
"4173","Lex_22","Lex","22","YT1_Lex_22","IL2021-16270","Grain.test.weight...lbs.bu",62.5,0.349890264821545
"4174","Lex_22","Lex","22","YT1_Lex_22","IL2021-16270","Grain.yield...bu.ac",75.19,0.0216403981873147
"4175","Lex_22","Lex","22","YT1_Lex_22","IL2021-16270","Heading.time...Julian.date..JD..",122,0.260959218836175
"4176","Lex_22","Lex","22","YT1_Lex_22","IL2021-16270","Plant.height.inches",36,0.170857918560377
"4177","Lex_22","Lex","22","YT1_Lex_22","IL2021-16415","Grain.test.weight...lbs.bu",59.8,0.349890264821545
"4178","Lex_22","Lex","22","YT1_Lex_22","IL2021-16415","Grain.yield...bu.ac",84.79,0.0216403981873147
"4179","Lex_22","Lex","22","YT1_Lex_22","IL2021-16415","Heading.time...Julian.date..JD..",126,0.260959218836175
"4180","Lex_22","Lex","22","YT1_Lex_22","IL2021-16415","Plant.height.inches",39,0.170857918560377
"4181","Lex_22","Lex","22","YT1_Lex_22","IL2021-16509","Grain.test.weight...lbs.bu",59.4,0.349890264821545
"4182","Lex_22","Lex","22","YT1_Lex_22","IL2021-16509","Grain.yield...bu.ac",64.88,0.0216403981873147
"4183","Lex_22","Lex","22","YT1_Lex_22","IL2021-16509","Heading.time...Julian.date..JD..",124,0.260959218836175
"4184","Lex_22","Lex","22","YT1_Lex_22","IL2021-16509","Plant.height.inches",35,0.170857918560377
"4185","Lex_22","Lex","22","YT1_Lex_22","IL2021-16722","Grain.test.weight...lbs.bu",60.1,0.349890264821545
"4186","Lex_22","Lex","22","YT1_Lex_22","IL2021-16722","Grain.yield...bu.ac",70.93,0.0216403981873147
"4187","Lex_22","Lex","22","YT1_Lex_22","IL2021-16722","Heading.time...Julian.date..JD..",124,0.260959218836175
"4188","Lex_22","Lex","22","YT1_Lex_22","IL2021-16722","Plant.height.inches",35,0.170857918560377
"4189","Lex_22","Lex","22","YT1_Lex_22","IL2021-17156","Grain.test.weight...lbs.bu",60.1,0.349890264821545
"4190","Lex_22","Lex","22","YT1_Lex_22","IL2021-17156","Grain.yield...bu.ac",71.76,0.0216403981873147
"4191","Lex_22","Lex","22","YT1_Lex_22","IL2021-17156","Heading.time...Julian.date..JD..",127,0.260959218836175
"4192","Lex_22","Lex","22","YT1_Lex_22","IL2021-17156","Plant.height.inches",39,0.170857918560377
"4193","Lex_22","Lex","22","YT1_Lex_22","IL2021-17641","Grain.test.weight...lbs.bu",54.4,0.349890264821545
"4194","Lex_22","Lex","22","YT1_Lex_22","IL2021-17641","Grain.yield...bu.ac",75.33,0.0216403981873147
"4195","Lex_22","Lex","22","YT1_Lex_22","IL2021-17641","Heading.time...Julian.date..JD..",121,0.260959218836175
"4196","Lex_22","Lex","22","YT1_Lex_22","IL2021-17641","Plant.height.inches",37,0.170857918560377
"4197","Lex_22","Lex","22","YT1_Lex_22","IL2021-17841","Grain.test.weight...lbs.bu",58,0.349890264821545
"4198","Lex_22","Lex","22","YT1_Lex_22","IL2021-17841","Grain.yield...bu.ac",67.27,0.0216403981873147
"4199","Lex_22","Lex","22","YT1_Lex_22","IL2021-17841","Heading.time...Julian.date..JD..",124,0.260959218836175
"4200","Lex_22","Lex","22","YT1_Lex_22","IL2021-17841","Plant.height.inches",34,0.170857918560377
"4201","Lex_22","Lex","22","YT1_Lex_22","IL2021-1820","Grain.test.weight...lbs.bu",58.2,0.349890264821545
"4202","Lex_22","Lex","22","YT1_Lex_22","IL2021-1820","Grain.yield...bu.ac",62.24,0.0216403981873147
"4203","Lex_22","Lex","22","YT1_Lex_22","IL2021-1820","Heading.time...Julian.date..JD..",124,0.260959218836175
"4204","Lex_22","Lex","22","YT1_Lex_22","IL2021-1820","Plant.height.inches",36,0.170857918560377
"4205","Lex_22","Lex","22","YT1_Lex_22","IL2021-18304","Grain.test.weight...lbs.bu",56,0.349890264821545
"4206","Lex_22","Lex","22","YT1_Lex_22","IL2021-18304","Grain.yield...bu.ac",75.25,0.0216403981873147
"4207","Lex_22","Lex","22","YT1_Lex_22","IL2021-18304","Heading.time...Julian.date..JD..",125,0.260959218836175
"4208","Lex_22","Lex","22","YT1_Lex_22","IL2021-18304","Plant.height.inches",39,0.170857918560377
"4209","Lex_22","Lex","22","YT1_Lex_22","IL2021-19221","Grain.test.weight...lbs.bu",58.1,0.349890264821545
"4210","Lex_22","Lex","22","YT1_Lex_22","IL2021-19221","Grain.yield...bu.ac",73.75,0.0216403981873147
"4211","Lex_22","Lex","22","YT1_Lex_22","IL2021-19221","Heading.time...Julian.date..JD..",125,0.260959218836175
"4212","Lex_22","Lex","22","YT1_Lex_22","IL2021-19221","Plant.height.inches",34,0.170857918560377
"4213","Lex_22","Lex","22","YT1_Lex_22","IL2021-1936","Grain.test.weight...lbs.bu",57.8,0.349890264821545
"4214","Lex_22","Lex","22","YT1_Lex_22","IL2021-1936","Grain.yield...bu.ac",89.46,0.0216403981873147
"4215","Lex_22","Lex","22","YT1_Lex_22","IL2021-1936","Heading.time...Julian.date..JD..",121,0.260959218836175
"4216","Lex_22","Lex","22","YT1_Lex_22","IL2021-1936","Plant.height.inches",36,0.170857918560377
"4217","Lex_22","Lex","22","YT1_Lex_22","IL2021-19650","Grain.test.weight...lbs.bu",56.9,0.349890264821545
"4218","Lex_22","Lex","22","YT1_Lex_22","IL2021-19650","Grain.yield...bu.ac",74.32,0.0216403981873147
"4219","Lex_22","Lex","22","YT1_Lex_22","IL2021-19650","Heading.time...Julian.date..JD..",126,0.260959218836175
"4220","Lex_22","Lex","22","YT1_Lex_22","IL2021-19650","Plant.height.inches",34,0.170857918560377
"4221","Lex_22","Lex","22","YT1_Lex_22","IL2021-19808","Grain.test.weight...lbs.bu",58.4,0.349890264821545
"4222","Lex_22","Lex","22","YT1_Lex_22","IL2021-19808","Grain.yield...bu.ac",70.26,0.0216403981873147
"4223","Lex_22","Lex","22","YT1_Lex_22","IL2021-19808","Heading.time...Julian.date..JD..",126,0.260959218836175
"4224","Lex_22","Lex","22","YT1_Lex_22","IL2021-19808","Plant.height.inches",38,0.170857918560377
"4225","Lex_22","Lex","22","YT1_Lex_22","IL2021-21072","Grain.test.weight...lbs.bu",60.1,0.349890264821545
"4226","Lex_22","Lex","22","YT1_Lex_22","IL2021-21072","Grain.yield...bu.ac",47.46,0.0216403981873147
"4227","Lex_22","Lex","22","YT1_Lex_22","IL2021-21072","Heading.time...Julian.date..JD..",120,0.260959218836175
"4228","Lex_22","Lex","22","YT1_Lex_22","IL2021-21072","Plant.height.inches",33,0.170857918560377
"4229","Lex_22","Lex","22","YT1_Lex_22","IL2021-21127","Grain.test.weight...lbs.bu",60.6,0.349890264821545
"4230","Lex_22","Lex","22","YT1_Lex_22","IL2021-21127","Grain.yield...bu.ac",52.53,0.0216403981873147
"4231","Lex_22","Lex","22","YT1_Lex_22","IL2021-21127","Heading.time...Julian.date..JD..",125,0.260959218836175
"4232","Lex_22","Lex","22","YT1_Lex_22","IL2021-21127","Plant.height.inches",33,0.170857918560377
"4233","Lex_22","Lex","22","YT1_Lex_22","IL2021-21733","Grain.test.weight...lbs.bu",61.1,0.349890264821545
"4234","Lex_22","Lex","22","YT1_Lex_22","IL2021-21733","Grain.yield...bu.ac",66.55,0.0216403981873147
"4235","Lex_22","Lex","22","YT1_Lex_22","IL2021-21733","Heading.time...Julian.date..JD..",124,0.260959218836175
"4236","Lex_22","Lex","22","YT1_Lex_22","IL2021-21733","Plant.height.inches",37,0.170857918560377
"4237","Lex_22","Lex","22","YT1_Lex_22","IL2021-22137","Grain.test.weight...lbs.bu",58.2,0.349890264821545
"4238","Lex_22","Lex","22","YT1_Lex_22","IL2021-22137","Grain.yield...bu.ac",59.51,0.0216403981873147
"4239","Lex_22","Lex","22","YT1_Lex_22","IL2021-22137","Heading.time...Julian.date..JD..",126,0.260959218836175
"4240","Lex_22","Lex","22","YT1_Lex_22","IL2021-22137","Plant.height.inches",36,0.170857918560377
"4241","Lex_22","Lex","22","YT1_Lex_22","IL2021-23464","Grain.test.weight...lbs.bu",60.7,0.349890264821545
"4242","Lex_22","Lex","22","YT1_Lex_22","IL2021-23464","Grain.yield...bu.ac",69.12,0.0216403981873147
"4243","Lex_22","Lex","22","YT1_Lex_22","IL2021-23464","Heading.time...Julian.date..JD..",126,0.260959218836175
"4244","Lex_22","Lex","22","YT1_Lex_22","IL2021-23464","Plant.height.inches",36,0.170857918560377
"4245","Lex_22","Lex","22","YT1_Lex_22","IL2021-23771","Grain.test.weight...lbs.bu",59.2,0.349890264821545
"4246","Lex_22","Lex","22","YT1_Lex_22","IL2021-23771","Grain.yield...bu.ac",64.96,0.0216403981873147
"4247","Lex_22","Lex","22","YT1_Lex_22","IL2021-23771","Heading.time...Julian.date..JD..",121,0.260959218836175
"4248","Lex_22","Lex","22","YT1_Lex_22","IL2021-23771","Plant.height.inches",35,0.170857918560377
"4249","Lex_22","Lex","22","YT1_Lex_22","IL2021-24324","Grain.test.weight...lbs.bu",57.3,0.349890264821545
"4250","Lex_22","Lex","22","YT1_Lex_22","IL2021-24324","Grain.yield...bu.ac",62.94,0.0216403981873147
"4251","Lex_22","Lex","22","YT1_Lex_22","IL2021-24324","Heading.time...Julian.date..JD..",120,0.260959218836175
"4252","Lex_22","Lex","22","YT1_Lex_22","IL2021-24324","Plant.height.inches",35,0.170857918560377
"4253","Lex_22","Lex","22","YT1_Lex_22","IL2021-2535","Grain.test.weight...lbs.bu",57.1,0.349890264821545
"4254","Lex_22","Lex","22","YT1_Lex_22","IL2021-2535","Grain.yield...bu.ac",70.42,0.0216403981873147
"4255","Lex_22","Lex","22","YT1_Lex_22","IL2021-2535","Heading.time...Julian.date..JD..",123,0.260959218836175
"4256","Lex_22","Lex","22","YT1_Lex_22","IL2021-2535","Plant.height.inches",35,0.170857918560377
"4257","Lex_22","Lex","22","YT1_Lex_22","IL2021-25478","Grain.test.weight...lbs.bu",58.7,0.349890264821545
"4258","Lex_22","Lex","22","YT1_Lex_22","IL2021-25478","Grain.yield...bu.ac",60.44,0.0216403981873147
"4259","Lex_22","Lex","22","YT1_Lex_22","IL2021-25478","Heading.time...Julian.date..JD..",124,0.260959218836175
"4260","Lex_22","Lex","22","YT1_Lex_22","IL2021-25478","Plant.height.inches",35,0.170857918560377
"4261","Lex_22","Lex","22","YT1_Lex_22","IL2021-25933","Grain.test.weight...lbs.bu",57.8,0.349890264821545
"4262","Lex_22","Lex","22","YT1_Lex_22","IL2021-25933","Grain.yield...bu.ac",60.31,0.0216403981873147
"4263","Lex_22","Lex","22","YT1_Lex_22","IL2021-25933","Heading.time...Julian.date..JD..",124,0.260959218836175
"4264","Lex_22","Lex","22","YT1_Lex_22","IL2021-25933","Plant.height.inches",34,0.170857918560377
"4265","Lex_22","Lex","22","YT1_Lex_22","IL2021-26309","Grain.test.weight...lbs.bu",60.3,0.349890264821545
"4266","Lex_22","Lex","22","YT1_Lex_22","IL2021-26309","Grain.yield...bu.ac",70.78,0.0216403981873147
"4267","Lex_22","Lex","22","YT1_Lex_22","IL2021-26309","Heading.time...Julian.date..JD..",124,0.260959218836175
"4268","Lex_22","Lex","22","YT1_Lex_22","IL2021-26309","Plant.height.inches",41,0.170857918560377
"4269","Lex_22","Lex","22","YT1_Lex_22","IL2021-26929","Grain.test.weight...lbs.bu",57.1,0.349890264821545
"4270","Lex_22","Lex","22","YT1_Lex_22","IL2021-26929","Grain.yield...bu.ac",74.33,0.0216403981873147
"4271","Lex_22","Lex","22","YT1_Lex_22","IL2021-26929","Heading.time...Julian.date..JD..",120,0.260959218836175
"4272","Lex_22","Lex","22","YT1_Lex_22","IL2021-26929","Plant.height.inches",33,0.170857918560377
"4273","Lex_22","Lex","22","YT1_Lex_22","IL2021-27641","Grain.test.weight...lbs.bu",57.4,0.349890264821545
"4274","Lex_22","Lex","22","YT1_Lex_22","IL2021-27641","Grain.yield...bu.ac",61.55,0.0216403981873147
"4275","Lex_22","Lex","22","YT1_Lex_22","IL2021-27641","Heading.time...Julian.date..JD..",126,0.260959218836175
"4276","Lex_22","Lex","22","YT1_Lex_22","IL2021-27641","Plant.height.inches",32,0.170857918560377
"4277","Lex_22","Lex","22","YT1_Lex_22","IL2021-27958","Grain.test.weight...lbs.bu",58.3,0.349890264821545
"4278","Lex_22","Lex","22","YT1_Lex_22","IL2021-27958","Grain.yield...bu.ac",NA,0
"4279","Lex_22","Lex","22","YT1_Lex_22","IL2021-27958","Heading.time...Julian.date..JD..",132,0.260959218836175
"4280","Lex_22","Lex","22","YT1_Lex_22","IL2021-27958","Plant.height.inches",42,0.170857918560377
"4281","Lex_22","Lex","22","YT1_Lex_22","IL2021-28212","Grain.test.weight...lbs.bu",58.6,0.349890264821545
"4282","Lex_22","Lex","22","YT1_Lex_22","IL2021-28212","Grain.yield...bu.ac",60.18,0.0216403981873147
"4283","Lex_22","Lex","22","YT1_Lex_22","IL2021-28212","Heading.time...Julian.date..JD..",125,0.260959218836175
"4284","Lex_22","Lex","22","YT1_Lex_22","IL2021-28212","Plant.height.inches",34,0.170857918560377
"4285","Lex_22","Lex","22","YT1_Lex_22","IL2021-28432","Grain.test.weight...lbs.bu",59.9,0.349890264821545
"4286","Lex_22","Lex","22","YT1_Lex_22","IL2021-28432","Grain.yield...bu.ac",67.33,0.0216403981873147
"4287","Lex_22","Lex","22","YT1_Lex_22","IL2021-28432","Heading.time...Julian.date..JD..",122,0.260959218836175
"4288","Lex_22","Lex","22","YT1_Lex_22","IL2021-28432","Plant.height.inches",36,0.170857918560377
"4289","Lex_22","Lex","22","YT1_Lex_22","IL2021-29313","Grain.test.weight...lbs.bu",59,0.349890264821545
"4290","Lex_22","Lex","22","YT1_Lex_22","IL2021-29313","Grain.yield...bu.ac",67.68,0.0216403981873147
"4291","Lex_22","Lex","22","YT1_Lex_22","IL2021-29313","Heading.time...Julian.date..JD..",123,0.260959218836175
"4292","Lex_22","Lex","22","YT1_Lex_22","IL2021-29313","Plant.height.inches",34,0.170857918560377
"4293","Lex_22","Lex","22","YT1_Lex_22","IL2021-29425","Grain.test.weight...lbs.bu",60.9,0.349890264821545
"4294","Lex_22","Lex","22","YT1_Lex_22","IL2021-29425","Grain.yield...bu.ac",75.73,0.0216403981873147
"4295","Lex_22","Lex","22","YT1_Lex_22","IL2021-29425","Heading.time...Julian.date..JD..",122,0.260959218836175
"4296","Lex_22","Lex","22","YT1_Lex_22","IL2021-29425","Plant.height.inches",37,0.170857918560377
"4297","Lex_22","Lex","22","YT1_Lex_22","IL2021-29545","Grain.test.weight...lbs.bu",59.2,0.349890264821545
"4298","Lex_22","Lex","22","YT1_Lex_22","IL2021-29545","Grain.yield...bu.ac",67.19,0.0216403981873147
"4299","Lex_22","Lex","22","YT1_Lex_22","IL2021-29545","Heading.time...Julian.date..JD..",123,0.260959218836175
"4300","Lex_22","Lex","22","YT1_Lex_22","IL2021-29545","Plant.height.inches",34,0.170857918560377
"4301","Lex_22","Lex","22","YT1_Lex_22","IL2021-29657","Grain.test.weight...lbs.bu",61.1,0.349890264821545
"4302","Lex_22","Lex","22","YT1_Lex_22","IL2021-29657","Grain.yield...bu.ac",59.23,0.0216403981873147
"4303","Lex_22","Lex","22","YT1_Lex_22","IL2021-29657","Heading.time...Julian.date..JD..",122,0.260959218836175
"4304","Lex_22","Lex","22","YT1_Lex_22","IL2021-29657","Plant.height.inches",35,0.170857918560377
"4305","Lex_22","Lex","22","YT1_Lex_22","IL2021-30127","Grain.test.weight...lbs.bu",57.2,0.349890264821545
"4306","Lex_22","Lex","22","YT1_Lex_22","IL2021-30127","Grain.yield...bu.ac",35.34,0.0216403981873147
"4307","Lex_22","Lex","22","YT1_Lex_22","IL2021-30127","Heading.time...Julian.date..JD..",125,0.260959218836175
"4308","Lex_22","Lex","22","YT1_Lex_22","IL2021-30127","Plant.height.inches",34,0.170857918560377
"4309","Lex_22","Lex","22","YT1_Lex_22","IL2021-30170","Grain.test.weight...lbs.bu",59.6,0.349890264821545
"4310","Lex_22","Lex","22","YT1_Lex_22","IL2021-30170","Grain.yield...bu.ac",66.8,0.0216403981873147
"4311","Lex_22","Lex","22","YT1_Lex_22","IL2021-30170","Heading.time...Julian.date..JD..",124,0.260959218836175
"4312","Lex_22","Lex","22","YT1_Lex_22","IL2021-30170","Plant.height.inches",35,0.170857918560377
"4313","Lex_22","Lex","22","YT1_Lex_22","IL2021-30179","Grain.test.weight...lbs.bu",59.6,0.349890264821545
"4314","Lex_22","Lex","22","YT1_Lex_22","IL2021-30179","Grain.yield...bu.ac",60.66,0.0216403981873147
"4315","Lex_22","Lex","22","YT1_Lex_22","IL2021-30179","Heading.time...Julian.date..JD..",121,0.260959218836175
"4316","Lex_22","Lex","22","YT1_Lex_22","IL2021-30179","Plant.height.inches",35,0.170857918560377
"4317","Lex_22","Lex","22","YT1_Lex_22","IL2021-30662","Grain.test.weight...lbs.bu",59,0.349890264821545
"4318","Lex_22","Lex","22","YT1_Lex_22","IL2021-30662","Grain.yield...bu.ac",78.56,0.0216403981873147
"4319","Lex_22","Lex","22","YT1_Lex_22","IL2021-30662","Heading.time...Julian.date..JD..",123,0.260959218836175
"4320","Lex_22","Lex","22","YT1_Lex_22","IL2021-30662","Plant.height.inches",39,0.170857918560377
"4321","Lex_22","Lex","22","YT1_Lex_22","IL2021-31004","Grain.test.weight...lbs.bu",60.1,0.349890264821545
"4322","Lex_22","Lex","22","YT1_Lex_22","IL2021-31004","Grain.yield...bu.ac",80.46,0.0216403981873147
"4323","Lex_22","Lex","22","YT1_Lex_22","IL2021-31004","Heading.time...Julian.date..JD..",124,0.260959218836175
"4324","Lex_22","Lex","22","YT1_Lex_22","IL2021-31004","Plant.height.inches",34,0.170857918560377
"4325","Lex_22","Lex","22","YT1_Lex_22","IL2021-31425","Grain.test.weight...lbs.bu",60.8,0.349890264821545
"4326","Lex_22","Lex","22","YT1_Lex_22","IL2021-31425","Grain.yield...bu.ac",59.82,0.0216403981873147
"4327","Lex_22","Lex","22","YT1_Lex_22","IL2021-31425","Heading.time...Julian.date..JD..",124,0.260959218836175
"4328","Lex_22","Lex","22","YT1_Lex_22","IL2021-31425","Plant.height.inches",36,0.170857918560377
"4329","Lex_22","Lex","22","YT1_Lex_22","IL2021-31429","Grain.test.weight...lbs.bu",60.8,0.349890264821545
"4330","Lex_22","Lex","22","YT1_Lex_22","IL2021-31429","Grain.yield...bu.ac",63.4,0.0216403981873147
"4331","Lex_22","Lex","22","YT1_Lex_22","IL2021-31429","Heading.time...Julian.date..JD..",123,0.260959218836175
"4332","Lex_22","Lex","22","YT1_Lex_22","IL2021-31429","Plant.height.inches",38,0.170857918560377
"4333","Lex_22","Lex","22","YT1_Lex_22","IL2021-31531","Grain.test.weight...lbs.bu",59.1,0.349890264821545
"4334","Lex_22","Lex","22","YT1_Lex_22","IL2021-31531","Grain.yield...bu.ac",75.44,0.0216403981873147
"4335","Lex_22","Lex","22","YT1_Lex_22","IL2021-31531","Heading.time...Julian.date..JD..",121,0.260959218836175
"4336","Lex_22","Lex","22","YT1_Lex_22","IL2021-31531","Plant.height.inches",37,0.170857918560377
"4337","Lex_22","Lex","22","YT1_Lex_22","IL2021-31563","Grain.test.weight...lbs.bu",59,0.349890264821545
"4338","Lex_22","Lex","22","YT1_Lex_22","IL2021-31563","Grain.yield...bu.ac",66.5,0.0216403981873147
"4339","Lex_22","Lex","22","YT1_Lex_22","IL2021-31563","Heading.time...Julian.date..JD..",121,0.260959218836175
"4340","Lex_22","Lex","22","YT1_Lex_22","IL2021-31563","Plant.height.inches",36,0.170857918560377
"4341","Lex_22","Lex","22","YT1_Lex_22","IL2021-32904","Grain.test.weight...lbs.bu",NA,0
"4342","Lex_22","Lex","22","YT1_Lex_22","IL2021-32904","Grain.yield...bu.ac",NA,0
"4343","Lex_22","Lex","22","YT1_Lex_22","IL2021-32904","Heading.time...Julian.date..JD..",121,0.260959218836175
"4344","Lex_22","Lex","22","YT1_Lex_22","IL2021-32904","Plant.height.inches",38,0.170857918560377
"4345","Lex_22","Lex","22","YT1_Lex_22","IL2021-33348","Grain.test.weight...lbs.bu",59,0.349890264821545
"4346","Lex_22","Lex","22","YT1_Lex_22","IL2021-33348","Grain.yield...bu.ac",66.94,0.0216403981873147
